id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,adjusted points per game,value,valuePoints metric,team_name,position
373,,,209042,0,0,0,0,0,3,0.5,,0,Oliver,0.0,False,,,4.5,209042.jpg,0.0,Skipp,0.3,False,,a,17,6,0,0,0,0,0,0.0,0.0,Skipp,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,413,163,402,163,398,163,413,163,,,,,,,,,,Tottenham,midfielder
374,,,214225,0,0,0,0,0,2,1.2,,0,Joe,0.0,False,,,4.5,214225.jpg,2.2,Rodon,0.2,False,,a,17,6,27,0,0,0,0,0.0,6.0,Rodon,732,0,0,2,12,0,0,0,0,0,0,3,169,166.2,3.6,6.0,17.7,272,101,331,122,321,121,317,113,,,,,,,2.635410335937681,0.5856467413194847,1.2423443465004345,Tottenham,defender
375,,,231372,0,0,0,0,0,3,1.6,,0,Tanguy,0.0,False,,,6.0,231372.jpg,3.0,Ndombele,0.4,False,,a,17,6,99,0,0,0,0,0.0,16.5,Ndombele,2086,3,3,12,24,0,0,0,3,0,0,7,407,408.0,270.8,281.0,96.2,161,64,127,83,128,78,137,77,,,,,,,2.6813049157737687,0.4468841526289615,1.0946381480769933,Tottenham,midfielder
486,,,156683,0,0,0,0,0,1,1.3,,0,Pierluigi,0.0,False,,,4.5,156683.jpg,0.0,Gollini,0.3,False,,a,17,6,0,0,0,0,0,0.0,0.0,Gollini,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,401,50,388,37,382,33,401,50,,,,,,,,,,Tottenham,goalkeeper
487,,,436234,0,0,0,0,0,3,1.6,,0,Bryan,0.0,False,,,6.0,436234.jpg,0.0,Gil Salvatierra,0.2,False,,a,17,6,0,0,0,0,0,0.0,0.0,Bryan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,487,203,487,203,487,203,487,203,,,,,,,,,,Tottenham,midfielder
376,,,9089,0,0,0,0,0,1,0.5,,0,Ben,0.0,False,,,4.0,9089.jpg,0.0,Foster,27.3,False,,a,18,57,0,0,0,0,0,0.0,0.0,Foster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,362,35,337,10,330,6,362,35,,,,,,,,,,Watford,goalkeeper
377,,,38290,0,0,0,0,0,2,1.2,,0,Danny,0.0,False,,,4.5,38290.jpg,0.0,Rose,1.0,False,,a,18,57,0,0,0,0,0,0.0,0.0,Rose,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,385,135,364,135,358,133,385,135,,,,,,,,,,Watford,defender
378,,,40387,0,0,0,0,0,3,0.9,,0,Dan,0.0,False,,,5.0,40387.jpg,0.0,Gosling,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Gosling,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,438,171,431,171,427,171,438,171,,,,,,,,,,Watford,midfielder
379,,,41338,0,0,0,0,0,2,1.2,,0,Craig,0.0,False,,,4.5,41338.jpg,0.0,Cathcart,0.2,False,,a,18,57,0,0,0,0,0,0.0,0.0,Cathcart,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,386,136,368,136,362,134,386,136,,,,,,,,,,Watford,defender
380,,,41725,0,0,0,0,0,4,1.0,,0,Troy,0.0,False,,,5.5,41725.jpg,0.0,Deeney,3.5,False,,a,18,57,0,0,0,0,0,0.0,0.0,Deeney,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,463,52,462,52,460,52,463,52,,,,,1.0,,,,,Watford,forward
381,,,43250,0,0,0,0,0,3,0.9,,0,Tom,0.0,False,,,5.0,43250.jpg,0.0,Cleverley,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Cleverley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,172,432,172,428,172,439,172,1.0,,1.0,,,,,,,Watford,midfielder
382,,,54484,0,0,0,0,0,2,1.2,,0,Francisco,0.0,False,,,4.5,54484.jpg,0.0,Femenía Far,0.4,False,,a,18,57,0,0,0,0,0,0.0,0.0,Femenía,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,387,137,369,137,363,135,387,137,,,,,,,,,,Watford,defender
383,,,73426,0,0,0,0,0,4,1.0,,0,Andre,0.0,False,,,5.5,73426.jpg,0.0,Gray,0.3,False,,a,18,57,0,0,0,0,0,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,53,463,53,461,53,464,53,,,,,,,,,,Watford,forward
384,,,85624,0,0,0,0,0,2,1.2,,0,Christian,0.0,False,,,4.5,85624.jpg,0.0,Kabasele,0.2,False,,a,18,57,0,0,0,0,0,0.0,0.0,Kabasele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,392,141,378,141,372,139,392,141,,,,,,,,,,Watford,defender
385,,,89085,0,0,0,0,0,3,0.9,,0,Nathaniel,0.0,False,,,5.0,89085.jpg,0.0,Chalobah,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Chalobah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,443,176,439,176,434,176,443,176,,,2.0,,,,,,,Watford,midfielder
386,,,108413,0,0,0,0,0,3,0.9,,0,Will,0.0,False,,,5.0,108413.jpg,0.0,Hughes,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Hughes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445,178,441,178,436,178,445,178,4.0,,,,,,,,,Watford,midfielder
387,,,131304,0,0,0,0,0,2,1.2,,0,William,0.0,False,,,4.5,131304.jpg,0.0,Troost-Ekong,0.2,False,,a,18,57,0,0,0,0,0,0.0,0.0,Troost-Ekong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,396,145,383,145,377,143,396,145,,,,,,,,,,Watford,defender
388,,,140941,0,0,0,0,0,4,0.5,,0,Stipe,0.0,False,,,4.5,140941.jpg,0.0,Perica,4.3,False,,a,18,57,0,0,0,0,0,0.0,0.0,Perica,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,397,45,384,45,378,45,397,45,,,,,,,,,,Watford,forward
389,,,154506,0,0,0,0,0,1,1.3,,0,Daniel,0.0,False,,,4.5,154506.jpg,0.0,Bachmann,3.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Bachmann,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,398,48,385,35,379,31,398,48,,,,,,,,,,Watford,goalkeeper
390,,,155651,0,0,0,0,0,2,1.2,,0,Adam,0.0,False,,,4.5,155651.jpg,0.0,Masina,0.2,False,,a,18,57,0,0,0,0,0,0.0,0.0,Masina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,400,146,387,146,381,144,400,146,,,3.0,,,,,,,Watford,defender
391,,,157775,0,0,0,0,0,3,1.3,,0,Ken,0.0,False,,,5.5,157775.jpg,0.0,Sema,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Sema,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,466,189,465,189,464,189,466,189,2.0,,4.0,,,,,,,Watford,midfielder
392,0.0,,162344,0,0,0,0,0,3,0.0,,0,Philip,0.0,False,Joined Nottingham Forest on a season-long loan - Expected back 01 Jul,2021-08-08T12:00:11.230037Z,5.5,162344.jpg,0.0,Zinckernagel,0.1,False,,n,18,57,0,0,0,0,0,0.0,0.0,Zinckernagel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,467,190,466,190,465,190,467,190,3.0,,,,,,,,,Watford,midfielder
393,,,173514,0,0,0,0,0,4,0.7,,0,Isaac,0.0,False,,,5.0,173514.jpg,0.0,Success Ajayi,0.8,False,,a,18,57,0,0,0,0,0,0.0,0.0,Success,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,448,47,446,47,443,47,448,47,,,,,,,,,,Watford,forward
394,,,175353,0,0,0,0,0,3,0.5,,0,Ayotomiwa,0.0,False,,,4.5,175353.jpg,0.0,Dele-Bashiru,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Dele-Bashiru,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,402,161,390,161,385,161,402,161,,,,,,,,,,Watford,midfielder
395,,,176296,0,0,0,0,0,4,0.7,,0,Ashley,0.0,False,,,5.0,176296.jpg,0.0,Fletcher,0.4,False,,a,18,57,0,0,0,0,0,0.0,0.0,Fletcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,449,48,447,48,444,48,449,48,,,,,,,,,,Watford,forward
396,,,208973,0,0,0,0,0,2,1.2,,0,Francisco,0.0,False,,,4.5,208973.jpg,0.0,Sierralta,0.4,False,,a,18,57,0,0,0,0,0,0.0,0.0,Sierralta,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,411,154,400,154,396,153,411,154,,,,,,,,,,Watford,defender
397,,,216058,0,0,0,0,0,3,0.5,,0,Domingos,0.0,False,,,4.5,216058.jpg,0.0,Quina,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Quina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,414,164,403,164,399,164,414,164,,,,,,,,,,Watford,midfielder
398,,,220166,0,0,0,0,0,2,0.5,,0,Marc,0.0,False,,,4.0,220166.jpg,0.0,Navarro,1.2,False,,a,18,57,0,0,0,0,0,0.0,0.0,Navarro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375,131,351,131,345,129,375,131,,,,,,,,,,Watford,defender
399,,,232185,0,0,0,0,0,3,1.6,,0,Ismaila,0.0,False,,,6.0,232185.jpg,0.0,Sarr,4.3,False,,a,18,57,0,0,0,0,0,0.0,0.0,Sarr,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,485,201,485,201,485,201,485,201,,,,,3.0,,,,,Watford,midfielder
400,,,232391,0,0,0,0,0,2,1.2,,0,Jeremy,0.0,False,,,4.5,232391.jpg,0.0,Ngakia,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Ngakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,420,159,410,159,406,158,420,159,,,,,,,,,,Watford,defender
401,0.0,,241289,0,0,0,0,0,2,0.0,,0,Ben,0.0,False,Transferred to  Stoke City,2021-06-25T10:10:54.512279Z,4.5,241289.jpg,0.0,Wilmot,0.0,False,,u,18,57,0,0,0,0,0,0.0,0.0,Wilmot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,426,164,416,164,412,163,426,164,,,,,,,,,,Watford,defender
402,,,244890,0,0,0,0,0,3,0.5,,0,Joseph,0.0,False,,,4.5,244890.jpg,0.0,Hungbo,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Hungbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,167,419,167,415,167,429,167,,,,,,,,,,Watford,midfielder
403,,,471471,0,0,0,0,0,3,1.3,,0,Imrân,0.0,False,,,5.5,471471.jpg,0.0,Louza,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Louza,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,199,480,199,479,199,481,199,,,,,,,,,,Watford,midfielder
404,,,475168,0,0,0,0,0,4,1.0,,0,João Pedro,0.0,False,,,5.5,475168.jpg,0.0,Junqueira de Jesus,1.0,False,,a,18,57,0,0,0,0,0,0.0,0.0,João Pedro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,58,481,58,480,58,482,58,,,,,2.0,,,,,Watford,forward
405,,,493934,0,0,0,0,0,3,0.5,,0,Kwadwo,0.0,False,,,4.5,493934.jpg,0.0,Baah,0.1,False,,a,18,57,0,0,0,0,0,0.0,0.0,Baah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,435,170,425,170,421,170,435,170,,,,,,,,,,Watford,midfielder
450,,,230251,0,0,0,0,0,4,0.7,,0,Emmanuel,0.0,False,,,5.0,230251.jpg,0.0,Dennis,0.5,False,,a,18,57,0,0,0,0,0,0.0,0.0,Dennis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,454,49,452,49,449,49,454,49,,,,,,,,,,Watford,forward
454,,,467311,0,0,0,0,0,2,0.5,,0,Matthew,0.0,False,,,4.0,467311.jpg,0.0,Pollock,1.0,False,,a,18,57,0,0,0,0,0,0.0,0.0,Pollock,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,381,134,358,134,352,132,381,134,,,,,,,,,,Watford,defender
467,,,227560,0,0,0,0,0,3,0.5,,0,Oghenekaro Peter,0.0,False,,,4.5,227560.jpg,0.0,Etebo,0.2,False,,a,18,57,0,0,0,0,0,0.0,0.0,Etebo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,417,165,407,165,403,165,417,165,,,,,,,,,,Watford,midfielder
468,,,78007,0,0,0,0,0,4,1.0,,0,Joshua,0.0,False,,,5.5,78007.jpg,1.0,King,1.1,False,,a,18,57,11,0,0,0,0,0.0,2.0,King,138,0,0,0,2,0,0,0,0,0,0,0,18,13.4,5.6,31.0,5.0,355,41,328,43,294,41,347,41,,,,,,,1.2909090909090908,0.23471074380165288,0.550445485863576,Watford,forward
469,,,243569,0,0,0,0,0,4,0.5,,0,Adedapo,0.0,False,,,4.5,243569.jpg,0.0,Awokoya-Mebude,1.2,False,,a,18,57,0,0,0,0,0,0.0,0.0,Mebude,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,428,46,418,46,414,46,428,46,,,,,,,,,,Watford,forward
472,,,244716,0,0,0,0,0,4,0.7,,0,Juan Camilo,0.0,False,,,5.0,244716.jpg,0.0,Hernández Suárez,0.3,False,,a,18,57,0,0,0,0,0,0.0,0.0,Cucho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,456,50,454,50,451,50,456,50,,,,,,,,,,Watford,forward
406,,,18073,0,0,0,0,0,3,2.0,,0,Mark,0.0,False,,,4.5,18073.jpg,1.3,Noble,0.7,False,,a,19,21,27,0,0,0,0,0.0,6.0,Noble,701,0,0,0,15,0,0,0,1,0,0,0,132,80.4,88.6,7.0,17.6,318,140,242,139,319,156,318,145,4.0,,,,1.0,,1.6094250539646269,0.3576500119921393,0.7586902463132752,West Ham,midfielder
407,,,32259,0,0,0,0,0,1,2.8,,0,Darren,0.0,False,,,4.5,32259.jpg,3.3,Randolph,0.2,False,,a,19,21,10,0,0,0,0,0.0,2.2,Randolph,270,0,0,1,3,0,0,0,0,0,6,0,46,46.2,0.0,0.0,4.7,335,28,363,26,357,22,348,28,,,,,,,3.1021446603029514,0.6893654800673226,1.4623650170145706,West Ham,goalkeeper
408,,,37096,0,0,0,0,0,1,3.5,,0,Lukasz,0.0,False,,,5.0,37096.jpg,3.8,Fabianski,2.5,False,,a,19,21,133,0,0,0,0,0.0,26.6,Fabianski,3150,0,0,10,44,0,1,0,2,0,102,11,634,745.2,0.0,0.0,74.4,35,10,429,44,425,41,189,10,,,,,,,3.779287517445809,0.7558575034891618,1.6901487591050501,West Ham,goalkeeper
409,,,40669,0,0,0,0,0,2,3.2,,0,Angelo,0.0,False,,,5.0,40669.jpg,3.6,Ogbonna,0.5,False,,a,19,21,100,0,0,0,0,0.0,20.0,Ogbonna,2492,3,0,9,34,0,0,0,5,0,0,5,461,489.8,56.4,244.0,79.1,128,48,273,90,138,22,176,48,,,,,,,3.2101446603029515,0.6420289320605903,1.435620335609074,West Ham,defender
410,,,48717,0,0,0,0,0,2,2.0,,0,Winston,0.0,False,,,4.0,48717.jpg,0.0,Reid,2.1,False,,a,19,21,0,0,0,0,0,0.0,0.0,Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,365,125,340,125,333,122,365,125,,,,,,,,,,West Ham,defender
411,,,55459,0,0,0,0,0,2,3.5,,0,Aaron,0.0,False,,,5.5,55459.jpg,4.2,Cresswell,19.4,False,,a,19,21,153,0,0,0,0,0.0,27.8,Cresswell,3170,0,11,11,41,0,0,0,3,0,0,21,730,669.4,898.6,96.0,166.8,54,17,12,4,237,76,51,4,1.0,,1.0,,,,4.075363596496215,0.7409751993629482,1.73774087636514,West Ham,defender
412,,,56377,0,0,0,0,0,3,2.8,,0,Andriy,0.0,False,,,5.5,56377.jpg,1.1,Yarmolenko,0.4,False,,a,19,21,17,0,0,0,0,0.0,3.1,Yarmolenko,362,0,1,1,7,0,0,0,3,0,0,0,47,50.6,80.3,106.0,23.5,333,148,252,141,226,119,303,142,3.0,,,,,,1.4951335001423616,0.2718424545713385,0.6375270665552454,West Ham,midfielder
413,,,57531,0,0,0,0,0,4,3.3,,0,Michail,0.0,False,,,7.5,57531.jpg,4.5,Antonio,16.3,False,,a,19,21,118,0,0,0,0,0.0,15.7,Antonio,1972,10,5,6,25,0,0,0,3,0,0,19,345,517.8,349.1,1038.0,190.1,109,14,98,15,17,11,38,12,,,,,3.0,,4.5516832100383935,0.6068910946717858,1.662039712503702,West Ham,forward
414,,,60232,0,0,0,0,0,2,3.2,,0,Craig,0.0,False,,,5.0,60232.jpg,3.4,Dawson,0.3,False,,a,19,21,75,0,0,0,0,0.0,15.0,Dawson,1925,3,0,7,25,2,0,0,3,1,0,3,336,433.6,30.2,219.0,68.4,155,56,291,102,152,30,203,63,,,,,,,2.8992113269696183,0.5798422653939237,1.2965667216482872,West Ham,defender
415,,,81012,0,0,0,0,0,2,2.7,,0,Ryan,0.0,False,,,4.5,81012.jpg,2.0,Fredericks,0.2,False,,a,19,21,28,0,0,0,0,0.0,6.2,Fredericks,564,1,1,1,9,0,0,0,2,0,0,0,127,155.2,166.8,96.0,41.9,277,104,175,40,235,75,263,87,,,,,,,2.6343624977141595,0.5854138883809243,1.2418503908248086,West Ham,defender
416,,,86934,0,0,0,0,0,3,3.1,,0,Manuel,0.0,False,,,6.0,86934.jpg,1.6,Lanzini,0.2,False,,a,19,21,28,0,0,0,0,0.0,4.7,Lanzini,556,1,1,1,5,0,0,0,1,0,0,0,117,121.4,153.0,102.0,37.5,290,127,183,112,230,121,280,127,,,4.0,,,,1.907453292147561,0.3179088820245935,0.7787145456589093,West Ham,midfielder
417,,,105717,0,0,0,0,0,2,2.7,,0,Arthur,0.0,False,,,4.5,105717.jpg,3.5,Masuaku,0.3,False,,a,19,21,42,0,0,0,0,0.0,9.3,Masuaku,1006,0,2,4,15,0,0,0,2,0,0,4,209,187.4,200.5,62.0,45.0,256,93,164,35,272,92,256,84,,,,,,,3.542319614262436,0.7871821365027636,1.6698654802500559,West Ham,defender
418,,,164555,0,0,0,0,0,2,3.2,,0,Vladimir,0.0,False,,,5.0,164555.jpg,3.8,Coufal,15.1,False,,a,19,21,128,0,0,0,0,0.0,25.6,Coufal,3054,0,9,9,43,0,0,0,3,0,0,12,625,693.8,670.9,220.0,158.7,47,11,31,8,151,29,58,8,,,,,,,3.88128450836925,0.7762569016738501,1.735763200146099,West Ham,defender
419,,,172841,0,0,0,0,0,3,3.1,,0,Saïd,0.0,False,,,6.0,172841.jpg,2.4,Benrahma,2.5,False,,a,19,21,73,0,0,0,0,0.0,12.2,Benrahma,1376,1,6,3,19,0,0,0,0,0,0,4,255,301.0,371.9,371.0,104.6,201,83,87,60,91,53,119,68,,,3.0,,,,2.7898939188031275,0.46498231980052124,1.1389694229269043,West Ham,midfielder
420,,,178186,0,0,0,0,0,3,3.2,,0,Jarrod,0.0,False,,,6.5,178186.jpg,3.7,Bowen,2.0,False,,a,19,21,141,0,0,0,0,0.0,21.7,Bowen,2556,8,6,9,33,0,0,0,0,0,0,8,434,529.8,493.5,812.0,183.7,101,37,55,40,34,17,42,26,2.0,,,,,,3.5325028591707968,0.5434619783339687,1.3855616162103228,West Ham,midfielder
421,,,204480,0,0,0,0,0,3,2.4,,0,Declan,0.0,False,,,5.0,204480.jpg,2.7,Rice,4.3,False,,a,19,21,86,0,0,0,0,0.0,17.2,Rice,2880,2,1,11,37,0,0,1,2,0,0,2,520,561.2,343.8,303.0,121.3,85,29,100,64,113,66,92,54,,,2.0,,2.0,,2.8898365633797343,0.5779673126759468,1.292374199916293,West Ham,midfielder
422,,,215439,0,0,0,0,0,3,3.1,,0,Tomas,0.0,False,,,6.0,215439.jpg,3.9,Soucek,11.3,False,,a,19,21,147,0,0,0,0,0.0,24.5,Soucek,3420,10,2,11,47,1,0,0,7,1,0,16,555,889.8,271.1,925.0,208.8,8,5,126,82,24,10,28,19,,,,,,,3.7836939055199816,0.6306156509199969,1.5446865685670697,West Ham,midfielder
423,,,217593,0,0,0,0,0,3,3.1,,0,Pablo,0.0,False,,,6.0,217593.jpg,3.8,Fornals,0.5,False,,a,19,21,125,0,0,0,0,0.0,20.8,Fornals,2571,5,7,9,33,0,0,0,3,0,0,10,430,491.8,441.3,631.0,156.5,127,46,67,48,51,30,59,33,,,,,,,3.788615546291207,0.6314359243818678,1.5466958199981997,West Ham,midfielder
424,,,219924,0,0,0,0,0,2,2.7,,0,Issa,0.0,False,,,4.5,219924.jpg,2.3,Diop,0.5,False,,a,19,21,42,0,0,0,0,0.0,9.3,Diop,1379,2,0,2,22,1,0,0,3,0,0,1,234,375.6,17.4,48.0,44.3,174,65,307,113,282,100,258,85,,,,,,,2.4254779936362847,0.5389951096969522,1.1433812912793058,West Ham,defender
425,,,222018,0,0,0,0,0,2,2.0,,0,Ben,0.0,False,,,4.0,222018.jpg,1.8,Johnson,3.1,False,,a,19,21,25,0,0,0,0,0.0,6.2,Johnson,516,1,0,1,10,0,0,0,1,0,0,0,104,98.0,63.7,28.0,18.9,310,116,268,87,298,110,314,110,,,,,,,2.418144660302952,0.604536165075738,1.209072330151476,West Ham,defender
489,,,84182,0,0,0,0,0,1,3.5,,0,Alphonse,0.0,False,,,5.0,84182.jpg,3.4,Areola,1.1,False,,a,19,21,124,0,0,0,0,0.0,24.8,Areola,3240,0,0,9,48,0,0,0,2,0,116,9,637,876.2,0.0,0.0,87.4,9,3,437,48,432,44,156,3,,,,,,,3.40449628248467,0.680899256496934,1.5225370233562097,West Ham,goalkeeper
426,,,19624,0,0,0,0,0,3,0.9,,0,João Filipe Iria,0.0,False,,,5.0,19624.jpg,2.2,Santos Moutinho,0.4,False,,a,20,39,73,0,0,0,0,0.0,14.6,Moutinho,2526,1,1,6,40,0,0,0,3,1,0,4,446,478.4,726.9,113.0,132.2,134,49,22,18,221,115,79,47,1.0,,4.0,,,,2.440692976413871,0.4881385952827742,1.0915110814935414,Wolves,midfielder
427,0.0,,38533,0,0,0,0,0,1,0.0,,0,Rui Pedro,0.0,False,Transferred to Roma,2021-07-14T07:47:44.687993Z,5.0,38533.jpg,3.6,dos Santos Patrício,0.2,False,,u,20,39,132,0,0,0,0,0.0,26.4,Patrício,3330,0,0,10,51,0,1,0,1,0,100,12,626,763.6,0.0,0.0,76.1,28,9,430,45,426,42,184,9,,,,,,,3.70439380695104,0.7408787613902079,1.6566552735543516,Wolves,goalkeeper
428,,,90585,0,0,0,0,0,2,1.7,,0,Willy,0.0,False,,,5.0,90585.jpg,3.2,Boly,0.4,False,,a,20,39,68,0,0,0,0,0.0,13.6,Boly,1879,1,1,6,29,0,0,0,2,0,0,4,364,414.0,46.1,182.0,64.2,157,58,280,96,169,41,215,69,,,,,,,3.245705237801632,0.6491410475603263,1.4515235093303136,Wolves,defender
429,,,94147,0,0,0,0,0,2,1.2,,0,Conor,0.0,False,,,4.5,94147.jpg,2.9,Coady,8.6,False,,a,20,39,106,0,0,0,0,0.0,23.6,Coady,3303,1,0,10,51,0,0,0,5,0,0,7,606,692.2,40.1,85.0,82.0,48,12,283,98,247,80,170,43,,,,,,,3.0584161054073,0.6796480234238444,1.4417511785491017,Wolves,defender
430,,,102057,0,0,0,0,0,4,1.8,,0,Raúl,0.0,False,,,7.5,102057.jpg,4.3,Jiménez,3.7,False,,a,20,39,43,0,0,0,0,0.0,5.7,Jiménez,824,4,1,4,10,1,0,0,0,0,0,7,148,177.4,96.2,275.0,55.0,264,30,233,35,132,34,229,33,,,,,1.0,,3.677104972375691,0.4902806629834255,1.3426888931230512,Wolves,forward
431,,,107613,0,0,0,0,0,2,1.7,,0,Romain,0.0,False,,,5.0,107613.jpg,3.7,Saïss,0.7,False,,a,20,39,99,0,0,0,0,0.0,19.8,Saïss,2407,3,0,8,40,0,0,0,2,0,0,11,466,584.6,101.2,347.0,103.4,74,25,223,61,99,10,122,25,,,3.0,,,,3.845100877658112,0.7690201755316224,1.7195813885575282,Wolves,defender
432,,,111291,0,0,0,0,0,2,1.2,,0,Fernando,0.0,False,,,4.5,111291.jpg,1.5,Marçal,0.1,False,,a,20,39,19,0,0,0,0,0.0,4.2,Marçal,618,0,0,1,9,0,0,0,2,0,0,0,104,102.6,61.7,13.0,17.9,307,113,270,88,313,119,316,112,,,,,,,2.4742502662811834,0.5498333925069296,1.1663727610933639,Wolves,defender
433,0.0,,114128,0,0,0,0,0,2,0.0,,0,Jonathan,0.0,False,Knee injury - Unknown return date,2021-06-22T11:30:10.631811Z,4.5,114128.jpg,2.3,Castro Otto,0.0,False,,i,20,39,16,0,0,0,0,0.0,3.6,Jonny,496,0,0,1,4,0,0,0,0,0,0,1,58,61.0,31.8,14.0,10.8,328,120,290,101,312,118,331,120,,,,,,,3.0496778978601307,0.6777061995244735,1.4376319480077557,Wolves,defender
434,,,151589,0,0,0,0,0,3,0.9,,0,Leander,0.0,False,,,5.0,151589.jpg,2.3,Dendoncker,0.2,False,,a,20,39,77,0,0,0,0,0.0,15.4,Dendoncker,2498,1,2,11,33,1,0,0,4,0,0,2,330,386.4,261.4,343.0,99.2,170,68,136,87,100,58,131,75,,,,,,,2.543329993676484,0.5086659987352968,1.1374117510149457,Wolves,midfielder
435,,,159533,0,0,0,0,0,3,1.6,,0,Adama,0.0,False,,,6.0,159533.jpg,2.5,Traoré,1.0,False,,a,20,39,94,0,0,0,0,0.0,15.7,Traoré,2640,2,4,7,41,0,0,0,4,0,0,5,359,475.4,751.0,645.0,187.2,136,51,21,17,50,29,40,24,,,,,,,2.8329799503966187,0.4721633250661031,1.1565592216678189,Wolves,midfielder
