,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,name,season
324,True,True,,,108813,0,0,0,0,0,0,1,1.9,,0,Christian,0.0,300,False,,,45,108813.jpg,0.0,False,Walton,0.6,False,,a,12,40,0,0,0,0,0,0.0,0.0,Walton,,241.0,2022-01-19,1995-11-09,False,p108813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,455,52,444,39,427,30,457,52,0.0,0.0,0.0,0.0,0.0,0.0,404,26,82,26,460,52,243,31,0.0,0.0,0.0,Ipswich Town,Christian Walton,25-26
325,True,True,,,112520,0,0,0,0,0,0,1,1.0,,0,Alex,0.0,301,False,,,40,112520.jpg,0.0,False,Palmer,5.4,False,,a,12,40,0,0,0,0,0,0.0,0.0,Palmer,,241.0,2025-02-03,1996-08-10,False,p112520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,402,37,386,20,367,11,404,37,0.0,0.0,0.0,0.0,0.0,0.0,531,53,10,7,408,37,67,9,0.0,0.0,0.0,Ipswich Town,Alex Palmer,25-26
326,True,True,,,50093,0,0,0,0,0,0,1,1.0,,0,David,0.0,302,False,,,40,50093.jpg,0.0,False,Button,0.5,False,,a,12,40,0,0,0,0,0,0.0,0.0,Button,,241.0,2025-07-04,1989-02-27,False,p50093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,398,35,381,17,362,8,400,35,0.0,0.0,0.0,0.0,0.0,0.0,525,50,4,4,404,35,268,36,0.0,0.0,0.0,Ipswich Town,David Button,25-26
327,True,True,,,183015,0,0,0,0,0,0,2,1.0,,0,Cédric,0.0,303,False,,,40,183015.jpg,0.0,False,Kipré,0.6,False,,a,12,40,0,0,0,0,0,0.0,0.0,Kipré,,54.0,2026-07-01,1996-12-09,False,p183015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,410,141,395,140,376,136,412,141,0.0,0.0,0.0,0.0,0.0,0.0,542,156,21,11,416,142,237,90,0.0,0.0,0.0,Ipswich Town,Cédric Kipré,25-26
328,True,True,,,216616,0,0,0,0,0,0,2,1.0,,0,Dara,0.0,304,False,,,40,216616.jpg,0.0,False,O'Shea,2.9,False,,a,12,40,0,0,0,0,0,0.0,0.0,O'Shea,,104.0,2024-08-25,1999-03-04,False,p216616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,415,145,400,144,381,140,417,145,0.0,0.0,0.0,0.0,0.0,0.0,547,160,26,15,421,146,105,41,0.0,0.0,0.0,Ipswich Town,Dara O'Shea,25-26
329,True,True,,,455084,0,0,0,0,0,0,2,1.0,,0,Leif,0.0,305,False,,,40,455084.jpg,0.0,False,Davis,5.2,False,,a,12,40,0,0,0,0,0,0.0,0.0,Davis,,241.0,2022-07-25,1999-12-31,False,p455084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,2.0,,2.0,,,,[],,428,154,413,153,394,149,430,154,0.0,0.0,0.0,0.0,0.0,0.0,561,170,40,25,434,155,70,26,0.0,0.0,0.0,Ipswich Town,Leif Davis,25-26
330,True,True,,,449429,0,0,0,0,0,0,2,1.0,,0,Jacob,0.0,306,False,,,40,449429.jpg,0.0,False,Greaves,0.7,False,,a,12,40,0,0,0,0,0,0.0,0.0,Greaves,,241.0,2024-07-12,2000-09-12,False,p449429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,426,152,411,151,392,147,428,152,0.0,0.0,0.0,0.0,0.0,0.0,559,168,38,23,432,153,220,84,0.0,0.0,0.0,Ipswich Town,Jacob Greaves,25-26
331,True,True,,,222018,0,0,0,0,0,0,2,1.0,,0,Ben,0.0,307,False,,,40,222018.jpg,0.0,False,Johnson,0.1,False,,a,12,40,0,0,0,0,0,0.0,0.0,Johnson,,241.0,2024-07-01,2000-01-24,False,p222018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,417,147,402,146,383,142,419,147,0.0,0.0,0.0,0.0,0.0,0.0,550,163,29,18,423,148,410,146,0.0,0.0,0.0,Ipswich Town,Ben Johnson,25-26
332,True,True,,,176420,0,0,0,0,0,0,2,1.0,,0,Darnell,0.0,308,False,,,40,176420.jpg,0.0,False,Furlong,0.6,False,,a,12,40,0,0,0,0,0,0.0,0.0,Furlong,,241.0,2025-08-28,1995-10-31,False,p176420,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,409,140,394,139,375,135,411,140,0.0,0.0,0.0,0.0,0.0,0.0,541,155,20,10,415,141,241,91,0.0,0.0,0.0,Ipswich Town,Darnell Furlong,25-26
333,True,True,,,501390,0,0,0,0,0,0,3,1.5,,0,Marcelino,0.0,309,False,,,50,501390.jpg,0.0,False,Núñez,0.1,False,,a,12,40,0,0,0,0,0,0.0,0.0,Núñez,,44.0,2025-08-29,2000-03-01,False,p501390,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1.0,,1.0,,,,[],,538,225,537,225,534,224,538,225,0.0,0.0,0.0,0.0,0.0,0.0,342,198,319,86,538,225,398,151,0.0,0.0,0.0,Ipswich Town,Marcelino Núñez,25-26
334,True,True,0.0,,241117,0,0,0,0,0,0,3,0.0,,0,Azor,0.0,310,False,Muscular injury - Unknown return date,2026-07-29T18:00:10.305484Z,50,241117.jpg,0.0,False,Matusiwa,0.0,False,,i,12,40,0,0,0,0,0,0.0,0.0,Matusiwa,,152.0,2025-07-13,1998-04-28,False,p241117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,518,212,514,212,511,211,518,212,0.0,0.0,0.0,0.0,0.0,0.0,288,172,265,60,518,212,566,244,0.0,0.0,0.0,Ipswich Town,Azor Matusiwa,25-26
335,True,False,0.0,,149929,0,0,0,0,0,0,3,0.0,,0,Wes,0.0,311,False,Has joined Leicester City permanently,2026-08-10T14:02:47.597478Z,50,149929.jpg,0.0,False,Burns,0.0,False,,u,12,40,0,0,0,0,0,0.0,0.0,Burns,,244.0,2021-06-09,1994-11-23,False,p149929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,502,201,498,201,492,200,502,201,0.0,0.0,0.0,0.0,0.0,0.0,239,143,216,31,502,201,548,230,0.0,0.0,0.0,Ipswich Town,Wes Burns,25-26
336,True,True,0.0,,231899,0,0,0,0,0,0,3,0.0,,0,Jack,0.0,312,False,Knee injury - Unknown return date,2026-07-29T18:00:10.319370Z,45,231899.jpg,0.0,False,Taylor,0.1,False,,i,12,40,0,0,0,0,0,0.0,0.0,Taylor,,104.0,2023-06-26,1998-06-23,False,p231899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.itfc.co.uk/news/2026/may/12/midfield-duo-undergo-surgery/,462,188,454,190,439,184,464,189,0.0,0.0,0.0,0.0,0.0,0.0,440,241,118,6,467,191,425,168,0.0,0.0,0.0,Ipswich Town,Jack Taylor,25-26
337,True,True,,,443261,0,0,0,0,0,0,3,2.0,,0,Jack,0.0,313,False,,,55,443261.jpg,0.0,False,Clarke,0.3,False,,a,12,40,0,0,0,0,0,0.0,0.0,Clarke,Jack Clarke,241.0,2024-08-24,2000-11-23,False,p443261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.0,,3.0,,1.0,,[],,567,245,567,245,566,245,567,245,0.0,0.0,0.0,0.0,0.0,0.0,164,103,422,154,567,245,320,109,0.0,0.0,0.0,Ipswich Town,Jack Clarke,25-26
338,True,True,,,229164,0,0,0,0,0,0,3,1.5,,0,Chiedozie,0.0,314,False,,,50,229164.jpg,0.0,False,Ogbene,0.0,False,,a,12,40,0,0,0,0,0,0.0,0.0,Ogbene,,104.0,2024-08-28,1997-05-01,False,p229164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,513,209,509,209,506,208,513,209,0.0,0.0,0.0,0.0,0.0,0.0,280,167,257,55,513,209,549,231,0.0,0.0,0.0,Ipswich Town,Chiedozie Ogbene,25-26
339,True,True,,,531442,0,0,0,0,0,0,3,2.0,,0,Abdul,0.0,315,False,,,55,531442.jpg,0.0,False,Fatawu,0.3,False,,a,12,40,0,0,0,0,0,0.0,0.0,Fatawu,Abdul Fatawu,81.0,2026-07-21,2004-03-08,False,p531442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,573,250,573,250,572,250,573,250,0.0,0.0,0.0,0.0,0.0,0.0,200,125,458,176,573,250,322,110,0.0,0.0,0.0,Ipswich Town,Abdul Fatawu,25-26
340,True,True,,,543968,0,0,0,0,0,0,4,1.8,,0,Emersonn,0.0,316,False,,,55,543968.jpg,0.0,False,Correia da Silva,0.4,False,,a,12,40,0,0,0,0,0,0.0,0.0,Emersonn,Emersonn,30.0,2026-07-08,2004-07-16,False,p543968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,2.0,,[],,575,66,575,66,574,66,575,66,0.0,0.0,0.0,0.0,0.0,0.0,202,43,460,39,575,66,297,53,0.0,0.0,0.0,Ipswich Town,Emersonn Correia da Silva,25-26
341,True,True,,,222625,0,0,0,0,0,0,4,1.4,,0,George,0.0,317,False,,,50,222625.jpg,0.0,False,Hirst,0.4,False,,a,12,40,0,0,0,0,0,0.0,0.0,Hirst,,243.0,2023-07-13,1999-02-15,False,p222625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,3.0,,[],,512,57,508,57,505,57,512,57,0.0,0.0,0.0,0.0,0.0,0.0,276,50,253,15,512,57,281,49,0.0,0.0,0.0,Ipswich Town,George Hirst,25-26
342,True,True,,,481624,0,0,0,0,0,0,3,2.0,,0,Jaden,0.0,318,False,,,55,481624.jpg,0.0,False,Philogene,0.2,False,,a,12,40,0,0,0,0,0,0.0,0.0,Philogene,,241.0,2025-01-15,2002-02-08,False,p481624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,4.0,,[],,571,248,571,248,570,248,571,248,0.0,0.0,0.0,0.0,0.0,0.0,184,112,442,163,571,248,369,132,0.0,0.0,0.0,Ipswich Town,Jaden Philogene,25-26
343,True,False,0.0,,172453,0,0,0,0,0,0,3,0.0,,0,Sam,0.0,319,False,Has joined Derby County on loan for the rest of the season,2026-08-17T13:51:41.713979Z,50,172453.jpg,0.0,False,Szmodics,0.1,False,,u,12,40,0,0,0,0,0,0.0,0.0,Szmodics,,104.0,2024-08-16,1995-09-24,False,p172453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,505,204,501,204,495,203,505,204,0.0,0.0,0.0,0.0,0.0,0.0,247,150,224,38,505,204,474,194,0.0,0.0,0.0,Ipswich Town,Sam Szmodics,25-26
344,True,True,,,147675,0,0,0,0,0,0,4,1.4,,0,Chuba,0.0,320,False,,,50,147675.jpg,0.0,False,Akpom,0.5,False,,a,12,40,0,0,0,0,0,0.0,0.0,Akpom,,241.0,2026-07-01,1995-10-09,False,p147675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,501,55,497,55,491,55,501,55,0.0,0.0,0.0,0.0,0.0,0.0,238,48,215,13,501,55,256,44,0.0,0.0,0.0,Ipswich Town,Chuba Akpom,25-26
345,True,True,,,557012,0,0,0,0,0,0,4,1.0,,0,Sindre,0.0,321,False,,,45,557012.jpg,0.0,False,Walle Egeli,2.0,False,,a,12,40,0,0,0,0,0,0.0,0.0,Walle Egeli,,161.0,2025-08-29,2006-06-21,False,p557012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,488,50,484,50,474,50,490,51,0.0,0.0,0.0,0.0,0.0,0.0,498,64,176,6,492,52,129,18,0.0,0.0,0.0,Ipswich Town,Sindre Walle Egeli,25-26
346,True,True,,,462387,0,0,0,0,0,0,4,1.4,,0,Ali,0.0,322,False,,,50,462387.jpg,0.0,False,Al-Hamadi,0.2,False,,a,12,40,0,0,0,0,0,0.0,0.0,Al-Hamadi,Ali Al Hamadi,103.0,2024-01-29,2002-03-01,False,p462387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,525,59,523,59,520,59,525,59,0.0,0.0,0.0,0.0,0.0,0.0,310,53,287,18,525,59,394,61,0.0,0.0,0.0,Ipswich Town,Ali Al-Hamadi,25-26
347,True,True,,,461587,0,0,0,0,0,0,3,1.0,,0,Kasey,0.0,323,False,,,45,461587.jpg,0.0,False,McAteer,1.4,False,,a,12,40,0,0,0,0,0,0.0,0.0,McAteer,,104.0,2025-08-22,2001-11-22,False,p461587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,469,190,462,192,448,186,471,191,0.0,0.0,0.0,0.0,0.0,0.0,460,243,138,8,474,193,167,54,0.0,0.0,0.0,Ipswich Town,Kasey McAteer,25-26
348,True,True,,,232457,0,0,0,0,0,0,3,1.5,,0,Anis,0.0,324,False,,,50,232457.jpg,0.0,False,Mehmeti,0.1,False,,a,12,40,0,0,0,0,0,0.0,0.0,Mehmeti,,2.0,2026-01-23,2001-01-09,False,p232457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,516,210,512,210,509,209,516,210,0.0,0.0,0.0,0.0,0.0,0.0,284,169,261,57,516,210,476,195,0.0,0.0,0.0,Ipswich Town,Anis Mehmeti,25-26
349,True,True,,,546600,0,0,0,0,0,0,1,1.9,,0,Kayne,0.0,554,False,,,45,546600.jpg,0.0,False,van Oevelen,0.1,False,,a,12,40,0,0,0,0,0,0.0,0.0,Van Oevelen,,152.0,2026-07-21,2003-08-07,False,p546600,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,481,60,477,54,467,48,483,60,0.0,0.0,0.0,0.0,0.0,0.0,489,44,167,44,486,60,480,55,0.0,0.0,0.0,Ipswich Town,Kayne van Oevelen,25-26
350,True,True,,,442967,0,0,0,0,0,0,3,2.0,,0,Daizen,0.0,562,False,,,55,442967.jpg,0.0,False,Maeda,0.4,False,,a,12,40,0,0,0,0,0,0.0,0.0,Maeda,,108.0,2026-07-25,1997-10-20,False,p442967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,566,244,566,244,565,244,566,244,0.0,0.0,0.0,0.0,0.0,0.0,163,102,421,153,566,244,273,88,0.0,0.0,0.0,Ipswich Town,Daizen Maeda,25-26
351,True,True,,,240514,0,0,0,0,0,0,1,1.9,,0,Kjell,0.0,564,False,,,45,240514.jpg,0.0,False,Scherpen,0.5,False,,a,12,40,0,0,0,0,0,0.0,0.0,Scherpen,,152.0,2026-07-28,2000-01-23,False,p240514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,463,56,455,46,440,38,465,56,0.0,0.0,0.0,0.0,0.0,0.0,443,34,121,34,468,56,262,35,0.0,0.0,0.0,Ipswich Town,Kjell Scherpen,25-26
352,True,True,,,216055,0,0,0,0,0,0,3,1.5,,0,Florentino Ibrain,0.0,571,False,,,50,216055.jpg,0.0,False,Morris Luís,0.1,False,,a,12,40,0,0,0,0,0,0.0,0.0,Florentino,Florentino,173.0,2026-08-04,1999-08-19,False,p216055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,510,208,506,208,503,207,510,208,0.0,0.0,0.0,0.0,0.0,0.0,270,164,247,52,510,208,432,174,0.0,0.0,0.0,Ipswich Town,Florentino Ibrain Morris Luís,25-26
353,True,True,,,153682,0,0,0,0,0,0,3,2.3,,0,Harry,0.0,260,False,,,65,153682.jpg,4.7,False,Wilson,7.4,False,,a,13,2,168,0,0,0,0,0.0,25.8,Wilson,,244.0,2026-07-08,1997-03-22,False,p153682,2674,10,9,9,38,0,0,0,7,0,0,21,637,707.2,661.1,601.0,196.9,66,82,29,177,32,5.88,4.77,10.65,40.14,2.0,,,,,,[],,46,12,28,27,31,17,24,20,0.2,0.0,0.16,0.36,1.35,1.28,33,21,538,223,20,9,57,20,1.08,0.3,5.96,Leeds United,Harry Wilson,25-26
354,True,True,,,201595,0,0,0,0,0,0,1,1.9,,0,Lucas Estella,0.0,326,False,,,45,201595.jpg,2.7,False,Perri,0.6,False,,a,13,2,43,0,0,0,0,0.0,9.6,Perri,Lucas Perri,30.0,2025-07-26,1997-12-10,False,p201595,1440,0,0,3,29,0,0,0,2,0,38,3,153,322.4,0.0,0.0,32.2,16,100,0,0,16,0.00,0.00,0.00,26.68,,,,,,,[],,192,19,450,44,434,36,284,19,0.0,2.38,0.0,0.0,1.67,1.81,425,32,103,32,203,24,232,30,1.0,0.19,0.0,Leeds United,Lucas Estella Perri,25-26
355,True,True,,,434752,0,0,0,0,0,0,2,2.2,,0,Jaka,0.0,327,False,,,50,434752.jpg,4.0,False,Bijol,0.3,False,,a,13,2,99,0,0,0,0,0.0,19.8,Bijol,,195.0,2025-06-23,1999-02-05,False,p434752,1888,1,3,5,26,0,0,0,4,0,0,6,323,531.8,84.5,243.0,86.0,194,63,25,219,21,0.90,0.75,1.65,31.48,,,,,,,[],,104,46,248,81,120,21,159,55,0.04,0.0,0.04,0.08,1.5,1.24,296,54,273,136,53,21,304,113,1.0,0.24,10.44,Leeds United,Jaka Bijol,25-26
356,True,True,,,214225,0,0,0,0,0,0,2,1.7,,0,Joe,0.0,329,False,,,45,214225.jpg,3.1,False,Rodon,2.4,False,,a,13,2,109,0,0,0,0,0.0,24.2,Rodon,,244.0,2024-07-02,1997-10-22,False,p214225,2952,2,0,6,53,0,0,0,3,0,0,5,373,707.2,137.3,242.0,109.1,237,85,37,274,33,1.40,0.56,1.96,48.54,,,,,,,[],,45,18,210,56,122,22,108,30,0.04,0.0,0.02,0.06,1.48,1.62,428,98,106,69,155,62,116,47,1.01,0.18,8.35,Leeds United,Joe Rodon,25-26
357,True,True,,,226182,0,0,0,0,0,0,2,1.7,,0,Jayden,0.0,330,False,,,45,226182.jpg,2.8,False,Bogle,0.5,False,,a,13,2,96,0,0,0,0,0.0,21.3,Bogle,,241.0,2024-07-20,2000-07-27,False,p226182,2795,1,5,6,44,0,0,0,6,0,0,1,311,436.0,346.1,218.0,100.3,112,133,66,178,32,2.08,3.11,5.19,39.93,,,,,,,[],,139,57,103,25,141,30,128,37,0.07,0.0,0.1,0.17,1.29,1.42,436,105,114,76,190,78,260,98,1.03,0.19,5.73,Leeds United,Jayden Bogle,25-26
358,True,True,0.0,,243526,0,0,0,0,0,0,2,0.0,,0,Gabriel,0.0,331,False,Hamstring injury - Expected back 30 Aug,2026-08-08T20:00:07.546568Z,45,243526.jpg,2.1,False,Gudmundsson,0.2,False,,i,13,2,68,0,0,0,0,0.0,15.1,Gudmundsson,,206.0,2025-07-08,1999-04-29,False,p243526,2637,0,0,5,45,1,0,0,4,1,0,8,286,442.6,363.7,158.0,96.4,119,112,65,184,31,1.10,2.89,3.98,41.06,,,,,,,[],,134,56,93,23,189,51,138,46,0.04,0.0,0.1,0.14,1.4,1.54,447,113,125,84,275,105,386,141,1.06,0.17,6.28,Leeds United,Gabriel Gudmundsson,25-26
359,True,True,,,220627,0,0,0,0,0,0,2,1.7,,0,James,0.0,332,False,,,45,220627.jpg,3.2,False,Justin,0.6,False,,a,13,2,94,0,0,0,0,0.0,20.9,Justin,,241.0,2025-08-25,1998-02-23,False,p220627,1893,2,1,6,26,0,0,0,4,0,0,9,338,469.8,190.9,220.0,88.3,128,70,55,183,21,1.83,1.16,2.99,33.01,,,,,,,[],,124,51,177,43,137,29,151,49,0.09,0.0,0.06,0.15,1.57,1.24,431,101,109,72,140,54,242,92,1.0,0.29,8.7,Leeds United,James Justin,25-26
360,True,True,,,437738,0,0,0,0,0,0,2,1.7,,0,Sebastiaan,0.0,333,False,,,45,437738.jpg,2.1,False,Bornauw,0.0,False,,a,13,2,25,0,0,0,0,0.0,5.6,Bornauw,,21.0,2025-07-01,1999-03-22,False,p437738,429,0,0,2,5,0,0,0,1,0,0,0,73,98.6,6.3,19.0,12.2,41,13,8,49,5,0.20,0.01,0.21,8.71,,,,,,,[],,305,110,352,124,312,110,329,113,0.04,0.0,0.0,0.04,1.83,1.05,455,120,133,91,276,106,553,187,1.05,0.42,10.28,Leeds United,Sebastiaan Bornauw,25-26
361,True,True,,,522047,0,0,0,0,0,0,2,2.2,,0,Tarik,0.0,334,False,,,50,522047.jpg,0.0,False,Muharemović,2.3,False,,a,13,2,0,0,0,0,0,0.0,0.0,Muharemović,,27.0,2026-07-17,2003-02-28,False,p522047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,542,188,542,188,539,188,542,188,0.0,0.0,0.0,0.0,0.0,0.0,354,72,331,154,542,188,119,49,0.0,0.0,0.0,Leeds United,Tarik Muharemović,25-26
362,True,True,,,466525,0,0,0,0,0,0,3,2.1,,0,Anton,0.0,335,False,,,60,466525.jpg,4.7,False,Stach,1.1,False,,a,13,2,137,0,0,0,0,0.0,22.8,Stach,,80.0,2025-07-22,1998-11-15,False,p466525,2369,5,6,7,36,0,0,0,3,0,0,14,550,650.0,921.4,315.0,188.8,81,120,65,266,28,2.88,4.47,7.35,34.05,1.0,,1.0,,,,[],,62,18,8,8,90,56,26,21,0.11,0.0,0.17,0.28,1.29,1.37,91,58,516,207,19,8,189,65,1.06,0.27,10.11,Leeds United,Anton Stach,25-26
363,True,True,,,435997,0,0,0,0,0,0,3,2.1,,0,Noah,0.0,336,False,,,60,435997.jpg,3.9,False,Okafor,0.6,False,,a,13,2,109,0,0,0,0,0.0,18.2,Okafor,,207.0,2025-08-21,2000-05-24,False,p435997,1553,8,3,6,26,0,0,0,3,0,0,11,354,438.8,275.0,435.0,115.0,29,61,23,113,19,5.25,1.32,6.57,24.54,,,,,,,[],,135,48,131,89,52,31,96,55,0.3,0.0,0.08,0.38,1.42,1.51,79,51,504,200,67,30,240,79,1.1,0.35,6.55,Leeds United,Noah Okafor,25-26
364,True,True,,,427637,0,0,0,0,0,0,3,2.0,,0,Brenden,0.0,337,False,,,55,427637.jpg,3.4,False,Aaronson,0.9,False,,a,13,2,126,0,0,0,0,0.0,22.9,Aaronson,,229.0,2022-07-01,2000-10-22,False,p427637,2449,4,8,9,32,0,0,0,3,0,0,5,446,482.8,486.7,498.0,146.7,36,130,50,216,30,4.53,3.60,8.13,37.07,,,3.0,,,,[],,119,42,51,45,43,26,54,34,0.17,0.0,0.13,0.3,1.36,1.18,154,96,412,147,115,45,198,68,1.1,0.33,7.94,Leeds United,Brenden Aaronson,25-26
365,True,True,,,199598,0,0,0,0,0,0,3,2.0,,0,Ethan,0.0,338,False,,,55,199598.jpg,3.8,False,Ampadu,1.5,False,,a,13,2,134,0,0,0,0,0.0,24.4,Ampadu,,244.0,2023-07-19,2000-09-14,False,p199598,3119,1,4,8,49,0,0,0,10,0,0,11,586,592.2,384.8,166.0,114.7,151,184,81,416,35,2.47,2.20,4.67,48.66,,,,,,,[],,80,26,86,64,181,99,97,56,0.07,0.0,0.06,0.13,1.4,1.41,130,81,388,132,72,32,159,49,1.01,0.23,12.0,Leeds United,Ethan Ampadu,25-26
366,True,True,,,180135,0,0,0,0,0,0,3,1.5,,0,Sean,0.0,339,False,,,50,180135.jpg,2.4,False,Longstaff,0.2,False,,a,13,2,56,0,0,0,0,0.0,11.2,Longstaff,,241.0,2025-07-18,1997-10-30,False,p180135,1003,2,2,1,20,0,0,0,2,0,0,5,273,291.8,403.7,116.0,81.2,29,43,38,110,10,1.23,1.87,3.10,15.88,3.0,,2.0,,,,[],,203,90,74,56,220,120,171,83,0.11,0.0,0.17,0.28,1.42,1.79,250,151,227,39,244,97,389,145,0.9,0.09,9.87,Leeds United,Sean Longstaff,25-26
